@ἐπιπάρειμι2|to march on high ground parallel with|ML
@ἐπιχράω|to attack, assault|ML
@ἐπιχράω1|to attack, assault|ML
@ἐπιχράω2|to lend besides|ML
@ἐράω|to love, to be in love with|ML
@ἐράω1|to love, to be in love with|ML
@ἐράω2|to pour out, vomit forth|ML
@ἑστία|the hearth of a house, fireside|ML
@ἔλεγχος|a reproach, disgrace, dishonour|ML
@ἔλεγχος1|a reproach, disgrace, dishonour|ML
@ἔλεγχος2|a cross-examining, testing|ML
@ἔμπαιος|possessed of or practised in|ML
@ἔμπαιος1|possessed of or practised in|ML
@ἔμπαιος2|bursting in, sudden|ML
@ἔμπλην|near, next, close by|ML
@ἔμπλην1|near, next, close by|ML
@ἔμπλην2|besides, except|ML
@ἔναυλος|the bed of a stream, a torrent, mountain-stream|ML
@ἔναυλος1|the bed of a stream, a torrent, mountain-stream|ML
@ἔναυλος2|on or to the flute|ML
@ἔξοδος|expedition, procession|ML
@ἔξοδος1|expedition, procession|ML
@ἔξοδος2|promoting the passage|ML
@ἔπειμι|to come upon|ML
@ἔπειμι1|to be upon|ML
@ἔργω|to do work|ML
@ἔργω1|to bar one's way|ML
@ἔργω2|to do work|ML
@ἔρος|love, desire|ML
@ἔρος1|love, desire|ML
@ἔρος2|wool|ML
@ἔφοδος|accessible|ML
@ἔφοδος1|accessible|ML
@ἔφοδος2|one who goes the rounds|ML
@ἔφοδος3|a way towards, approach|ML
@ἔφορμος|at anchor|ML
@ἔφορμος1|at anchor|ML
@ἔφορμος2|= ἐφόρμησις, Thuc.|ML
@ἕλιξ|twisted, curved|ML
@ἕλιξ1|twisted, curved|ML
@ἕλιξ2|anything which assumes a spiral shape|ML
@ἕνος|the day after to-morrow|ML
@ἕνος1|the day after to-morrow|ML
@ἕνος2|belonging to the former of two periods, last year's|ML
@ἕρμα|a prop, support|ML
@ἕρμα1|a prop, support|ML
@ἕρμα2|earrings|ML
@Ἑστία|Vesta|ML
@ἡνία|reins|ML
@ἡνία1|reins|ML
@ἡνία2|the bridle|ML
@ἰαχή|a cry, shout, wail, shriek|ML
@ἰαχή1|a cry, shout, wail, shriek|ML
@ἰαχή2|v. ἰαχή|ML
@ἰδέ|and|ML
@ἰδέ1|and|ML
@ἰδέ2|lo, behold|ML
@ἰθύς|straight, direct|ML
@ἰθύς1|straight, direct|ML
@ἰθύς2|a straight course|ML
@ἰταλός|= ταῦρος, whence Italy is said to be derived, cf. Lat. vitulus.|ML
@ἰός|an arrow|ML
@ἰός1|an arrow|ML
@ἰός3|rust|ML
@ἰώ|oh!|ML
@ἰῶτα|the letter iota|ML
@ἰῶτα1|the letter iota|ML
@ἰῶτα2|adscriptum|ML
@ἴδη1|a timber-tree|ML
@Ἰταλός|Italian|ML
@Ἰώ|Io|ML
@Ἴδη|Ida|ML
@Ἴλιος|Ilian, Trojan|ML
@Ἴλιος1|Ilian, Trojan|ML
@Ἴλιος2|Ilios or Ilium, the city of Ilus, Troy|ML
@ὁλκός|drawing to oneself, attractive|ML
@ὁλκός1|drawing to oneself, attractive|ML
@ὁλκός2|a machine for hauling|ML
@ὄγκος|the barb|ML
@ὄγκος1|the barb|ML
@ὄγκος2|bulk, size, mass|ML
@ὅμηρος|a pledge for the maintenance of unity, a surety, a hostage|ML
@Ὅμηρος|Homer|ML
@ὑάκινθος|the hyacinth|ML
@ὑγιαίνω|to be sound, healthy or in health|ML
@ὑγιαίνω1|to be sound, healthy or in health|ML
@ὑγιαίνω2|to be sound, healthy or in health|ML
@ὑμήν|a thin skin, membrane|ML
@ὑμήν1|a thin skin, membrane|ML
@ὑμήν2|Hymen|ML
@ὑποθυμίς|an unknown bird, Ar.|ML
@ὑποθυμίς1|an unknown bird, Ar.|ML
@ὑποθυμίς2|a garland worn on the neck|ML
@ὑπόλογος|held accountable or liable|ML
@ὑπόλογος1|held accountable or liable|ML
@ὑπόλογος2|a taking into account, a reckoning, account|ML
@ὕπειμι|to be under|ML
@ὕπειμι1|to be under|ML
@ὕπειμι2|to steal secretly upon|ML
@Ὑάκινθος|Hyacinthus|ML
@ῥέα|easily, lightly|ML
@ῥυτός|dragged along|ML
@ῥυτός2|dragged along|ML
@ῥυτός3|flowing, running, fluid, liquid|ML
@Ῥέα|Rhea|ML
Διός|Zeus|Major
Ζεύς|Zeus|Major
Θηβαῖος|Theban|ML
Καρχηδόνιος|Carthaginian|ML
Καῖσαρ|Caesar|ML
Λακεδαιμόνιος|Lacedaemonian|ML
αүρμόζω|join|Major
αἰ|if|ML
αἰάζω|to cry|ML
αἰένυπνος|lulling in eternal sleep|ML
αἰακίδης|son of Aeacus|ML
αἰακτός|bewailed, lamentable|ML
αἰανής|dreary, dismal, direful, horrid|ML
αἰαῖ|ah!|ML
αἰβοῖ|bah!|ML
αἰγίβοσις|a goat-pasture|ML
αἰγίβοτος|browsed by goats|ML
αἰγίθαλλος|the titmouse|ML
αἰγίκνημος|goat-shanked|ML
αἰγίλιψ|destitute even of goats|ML
αἰγίνομος|browsed by goats|ML
αἰγίοχος|Aegis-bearing|ML
αἰγίπους|= αἰγιπόδης, Hdt.|ML
αἰγίπυρος|a plant|ML
αἰγίς|the aegis or shield|ML
αἰγαίων|Aegaeon|ML
αἰγανέη|a hunting-spear, javelin|ML
αἰγαῖος|Aegaean|ML
αἰγελάτης|a goatherd|ML
αἰγιαλίτης|one who haunts the shore|ML
αἰγιαλός|the sea-shore, beach, strand|ML
αἰγιβότης|feeding goats|ML
αἰγικορεῖς|goatherds|ML
αἰγινήτης|an Aeginetan|ML
αἰγιναίη|Aegina|ML
αἰγιναῖος|of Aegina|ML
αἰγινομεύς|a goatherd|ML
αἰγινόμος|feeding goats|ML
αἰγιπόδης|goat-footed|ML
αἰγλήεις|dazzling, radiant, lustrous|ML
αἰγλοφανής|radiant|ML
αἰγοπρόσωπος|goat-faced|ML
αἰγοπόδης|= αἰγιπόδης, Anth.|ML
αἰγυπιός|a vulture|ML
αἰγυπτιάζω|to speak Egyptian|ML
αἰγυπτιακός|of or for the Egyptians|ML
αἰγυπτιστί|in the Egyptian tongue|ML
αἰγυπτογενής|of Egyptian race|ML
αἰγόκερως|goat-horned|ML
αἰγόνυξ|αἴξ, ὄνυξ, ῀ αἰγῶνυξ, Anth.|ML
αἰγύπτιος|Egyptian|ML
αἰγῶνυξ|goat-hoofed|ML
αἰδέομαι|to be ashamed to do|ML
αἰδέσιμος|exciting shame, venerable|ML
αἰδήμων|bashful, modest|ML
αἰδοῖον|the genitals, pudenda|ML
αἰδοῖος|regarded with reverence, august, venerable|ML
αἰδοῦς|shame|Major
αἰδόφρων|respectful in mind, compassionate|ML
αἰδώς|shame|Major
αἰζήιος|strong, lusty, vigorous|ML
αἰζηός|strong, lusty, vigorous|ML
αἰθάλη|soot|ML
αἰθέριος|of or in the upper air, high in air, on high|ML
αἰθήρ|ether, the brighter purer air, the sky|ML
αἰθίοψ|burnt-face|ML
αἰθαλίων|swarthy, dusky|ML
αἰθαλόεις|smoky, sooty|ML
αἰθαλόω|to soil with soot or smoke|ML
αἰθερεμβατέω|to walk in ether|ML
αἰθεροδρόμος|ether-skimming|ML
αἰθιοπία|Ethiopia|ML
αἰθιοπικός|Ethiopian|ML
αἰθρία|in clear weather|ML
αἰθρηγενής|born in ether, sprung from ether|ML
αἰθριάω|to be clear|ML
αἰθριοκοιτέω|to sleep in open air|ML
αἰθυκτήρ|one that darts swiftly|ML
αἰθύσσω|to put in rapid motion, stir up, kindle|ML
αἰκάλλω|to flatter, wheedle, fondle|ML
αἰκέλιος|poetic for ἀεικέλιος|ML
αἰκία|injurious treatment, an affront, outrage|ML
αἰκίζω|to treat injuriously, to plague, torment|ML
αἰκισμός|= αἴκισμα, Dem.|ML
αἰνέω|praise|Major
αἰνίζω|usually dep., = αἰνέω, Hom.:—act. αἰνίζω, Anth.|ML
αἰνίσσομαι|to speak in riddles|ML
αἰναρέτης|terribly brave|ML
αἰνετός|praiseworthy|ML
αἰνητός|= αἰνετός, Pind.|ML
αἰνιγματώδης|riddling, dark|ML
αἰνιγμός|a riddle|ML
αἰνικτήριος|in riddles|ML
αἰνικτός|expressed in riddles, riddling|ML
αἰνοβίας|awefully strong|ML
αἰνολέων|a dreadful lion|ML
αἰνολαμπής|horrid-gleaming|ML
